taskid,tweetid,text,date,username,category
389709,398540267042902016,God bless #Philippines 🙏🙏🙏 http://t.co/TgyKBTeOiq,Thu Nov 07 19:59:38 +0000 2013,iluvROCHELLE,Not Relevant / Skip
389709,398540267042902016,God bless #Philippines 🙏🙏🙏 http://t.co/TgyKBTeOiq,Thu Nov 07 19:59:38 +0000 2013,iluvROCHELLE,Not Relevant / Skip
389709,398540267042902016,God bless #Philippines 🙏🙏🙏 http://t.co/TgyKBTeOiq,Thu Nov 07 19:59:38 +0000 2013,iluvROCHELLE,Not Relevant / Skip
389709,398540267042902016,God bless #Philippines 🙏🙏🙏 http://t.co/TgyKBTeOiq,Thu Nov 07 19:59:38 +0000 2013,iluvROCHELLE,Not Relevant / Skip
389709,398540267042902016,God bless #Philippines 🙏🙏🙏 http://t.co/TgyKBTeOiq,Thu Nov 07 19:59:38 +0000 2013,iluvROCHELLE,Not Relevant / Skip
389709,398540267042902016,God bless #Philippines 🙏🙏🙏 http://t.co/TgyKBTeOiq,Thu Nov 07 19:59:38 +0000 2013,iluvROCHELLE,Not Relevant / Skip
389709,398540267042902016,God bless #Philippines 🙏🙏🙏 http://t.co/TgyKBTeOiq,Thu Nov 07 19:59:38 +0000 2013,iluvROCHELLE,Not Relevant / Skip
389710,398540274106122241,Filipino friends? Stay safe! Pray to God for guidance and safety. In God we trust. #Philippines… http://t.co/woAr9wB32r,Thu Nov 07 19:59:40 +0000 2013,ruisamaofficial,Relevant but Other
389710,398540274106122241,Filipino friends? Stay safe! Pray to God for guidance and safety. In God we trust. #Philippines… http://t.co/woAr9wB32r,Thu Nov 07 19:59:40 +0000 2013,ruisamaofficial,Not Relevant / Skip
389710,398540274106122241,Filipino friends? Stay safe! Pray to God for guidance and safety. In God we trust. #Philippines… http://t.co/woAr9wB32r,Thu Nov 07 19:59:40 +0000 2013,ruisamaofficial,Not Relevant / Skip
389710,398540274106122241,Filipino friends? Stay safe! Pray to God for guidance and safety. In God we trust. #Philippines… http://t.co/woAr9wB32r,Thu Nov 07 19:59:40 +0000 2013,ruisamaofficial,Not Relevant / Skip
389710,398540274106122241,Filipino friends? Stay safe! Pray to God for guidance and safety. In God we trust. #Philippines… http://t.co/woAr9wB32r,Thu Nov 07 19:59:40 +0000 2013,ruisamaofficial,Not Relevant / Skip
389710,398540274106122241,Filipino friends? Stay safe! Pray to God for guidance and safety. In God we trust. #Philippines… http://t.co/woAr9wB32r,Thu Nov 07 19:59:40 +0000 2013,ruisamaofficial,Not Relevant / Skip
389710,398540274106122241,Filipino friends? Stay safe! Pray to God for guidance and safety. In God we trust. #Philippines… http://t.co/woAr9wB32r,Thu Nov 07 19:59:40 +0000 2013,ruisamaofficial,Not Relevant / Skip
389710,398540274106122241,Filipino friends? Stay safe! Pray to God for guidance and safety. In God we trust. #Philippines… http://t.co/woAr9wB32r,Thu Nov 07 19:59:40 +0000 2013,ruisamaofficial,Relevant but Other
389711,398540285858553856,RT @wxbrad: Start Praying for the #philippines http://t.co/usjvcKxJlR,Thu Nov 07 19:59:43 +0000 2013,Shadow__Creeper,Relevant but Other
389711,398540285858553856,RT @wxbrad: Start Praying for the #philippines http://t.co/usjvcKxJlR,Thu Nov 07 19:59:43 +0000 2013,Shadow__Creeper,Not Relevant / Skip
389711,398540285858553856,RT @wxbrad: Start Praying for the #philippines http://t.co/usjvcKxJlR,Thu Nov 07 19:59:43 +0000 2013,Shadow__Creeper,Not Relevant / Skip
389711,398540285858553856,RT @wxbrad: Start Praying for the #philippines http://t.co/usjvcKxJlR,Thu Nov 07 19:59:43 +0000 2013,Shadow__Creeper,Not Relevant / Skip
389711,398540285858553856,RT @wxbrad: Start Praying for the #philippines http://t.co/usjvcKxJlR,Thu Nov 07 19:59:43 +0000 2013,Shadow__Creeper,Not Relevant / Skip
389711,398540285858553856,RT @wxbrad: Start Praying for the #philippines http://t.co/usjvcKxJlR,Thu Nov 07 19:59:43 +0000 2013,Shadow__Creeper,Not Relevant / Skip
389711,398540285858553856,RT @wxbrad: Start Praying for the #philippines http://t.co/usjvcKxJlR,Thu Nov 07 19:59:43 +0000 2013,Shadow__Creeper,Not Relevant / Skip
389711,398540285858553856,RT @wxbrad: Start Praying for the #philippines http://t.co/usjvcKxJlR,Thu Nov 07 19:59:43 +0000 2013,Shadow__Creeper,Not Relevant / Skip
389711,398540285858553856,RT @wxbrad: Start Praying for the #philippines http://t.co/usjvcKxJlR,Thu Nov 07 19:59:43 +0000 2013,Shadow__Creeper,Relevant but Other
389712,398540290559995904,My thoughts go out to everyone in the #Philippines..Get to high ground to the East Now! and brace yourselves.. #SuperTyphoonHaiyan,Thu Nov 07 19:59:44 +0000 2013,ShowRidez,Relevant but Other
389712,398540290559995904,My thoughts go out to everyone in the #Philippines..Get to high ground to the East Now! and brace yourselves.. #SuperTyphoonHaiyan,Thu Nov 07 19:59:44 +0000 2013,ShowRidez,Not Relevant / Skip
389712,398540290559995904,My thoughts go out to everyone in the #Philippines..Get to high ground to the East Now! and brace yourselves.. #SuperTyphoonHaiyan,Thu Nov 07 19:59:44 +0000 2013,ShowRidez,Not Relevant / Skip
389712,398540290559995904,My thoughts go out to everyone in the #Philippines..Get to high ground to the East Now! and brace yourselves.. #SuperTyphoonHaiyan,Thu Nov 07 19:59:44 +0000 2013,ShowRidez,Not Relevant / Skip
389712,398540290559995904,My thoughts go out to everyone in the #Philippines..Get to high ground to the East Now! and brace yourselves.. #SuperTyphoonHaiyan,Thu Nov 07 19:59:44 +0000 2013,ShowRidez,Not Relevant / Skip
389712,398540290559995904,My thoughts go out to everyone in the #Philippines..Get to high ground to the East Now! and brace yourselves.. #SuperTyphoonHaiyan,Thu Nov 07 19:59:44 +0000 2013,ShowRidez,Not Relevant / Skip
389712,398540290559995904,My thoughts go out to everyone in the #Philippines..Get to high ground to the East Now! and brace yourselves.. #SuperTyphoonHaiyan,Thu Nov 07 19:59:44 +0000 2013,ShowRidez,Not Relevant / Skip
389712,398540290559995904,My thoughts go out to everyone in the #Philippines..Get to high ground to the East Now! and brace yourselves.. #SuperTyphoonHaiyan,Thu Nov 07 19:59:44 +0000 2013,ShowRidez,Not Relevant / Skip
389712,398540290559995904,My thoughts go out to everyone in the #Philippines..Get to high ground to the East Now! and brace yourselves.. #SuperTyphoonHaiyan,Thu Nov 07 19:59:44 +0000 2013,ShowRidez,Not Relevant / Skip
389712,398540290559995904,My thoughts go out to everyone in the #Philippines..Get to high ground to the East Now! and brace yourselves.. #SuperTyphoonHaiyan,Thu Nov 07 19:59:44 +0000 2013,ShowRidez,Not Relevant / Skip
389713,398540294313869314,There she is! Take care everyone! #YolandaPH http://t.co/qucNjJzk5k,Thu Nov 07 19:59:45 +0000 2013,ivynicanor,Relevant but Other
389713,398540294313869314,There she is! Take care everyone! #YolandaPH http://t.co/qucNjJzk5k,Thu Nov 07 19:59:45 +0000 2013,ivynicanor,Not Relevant / Skip
389713,398540294313869314,There she is! Take care everyone! #YolandaPH http://t.co/qucNjJzk5k,Thu Nov 07 19:59:45 +0000 2013,ivynicanor,Not Relevant / Skip
389713,398540294313869314,There she is! Take care everyone! #YolandaPH http://t.co/qucNjJzk5k,Thu Nov 07 19:59:45 +0000 2013,ivynicanor,Not Relevant / Skip
389713,398540294313869314,There she is! Take care everyone! #YolandaPH http://t.co/qucNjJzk5k,Thu Nov 07 19:59:45 +0000 2013,ivynicanor,Not Relevant / Skip
389713,398540294313869314,There she is! Take care everyone! #YolandaPH http://t.co/qucNjJzk5k,Thu Nov 07 19:59:45 +0000 2013,ivynicanor,Not Relevant / Skip
389713,398540294313869314,There she is! Take care everyone! #YolandaPH http://t.co/qucNjJzk5k,Thu Nov 07 19:59:45 +0000 2013,ivynicanor,Not Relevant / Skip
389713,398540294313869314,There she is! Take care everyone! #YolandaPH http://t.co/qucNjJzk5k,Thu Nov 07 19:59:45 +0000 2013,ivynicanor,Not Relevant / Skip
389714,398540315545849856,My visas are here! #Laos #Vietnam #Cambodia #Thailand The countdown begins...only 19 days ✈️ http://t.co/3HZRngKvjC,Thu Nov 07 19:59:50 +0000 2013,KareBear0922,Not Relevant / Skip
389714,398540315545849856,My visas are here! #Laos #Vietnam #Cambodia #Thailand The countdown begins...only 19 days ✈️ http://t.co/3HZRngKvjC,Thu Nov 07 19:59:50 +0000 2013,KareBear0922,Not Relevant / Skip
389714,398540315545849856,My visas are here! #Laos #Vietnam #Cambodia #Thailand The countdown begins...only 19 days ✈️ http://t.co/3HZRngKvjC,Thu Nov 07 19:59:50 +0000 2013,KareBear0922,Not Relevant / Skip
389714,398540315545849856,My visas are here! #Laos #Vietnam #Cambodia #Thailand The countdown begins...only 19 days ✈️ http://t.co/3HZRngKvjC,Thu Nov 07 19:59:50 +0000 2013,KareBear0922,Not Relevant / Skip
389714,398540315545849856,My visas are here! #Laos #Vietnam #Cambodia #Thailand The countdown begins...only 19 days ✈️ http://t.co/3HZRngKvjC,Thu Nov 07 19:59:50 +0000 2013,KareBear0922,Not Relevant / Skip
389714,398540315545849856,My visas are here! #Laos #Vietnam #Cambodia #Thailand The countdown begins...only 19 days ✈️ http://t.co/3HZRngKvjC,Thu Nov 07 19:59:50 +0000 2013,KareBear0922,Not Relevant / Skip
389714,398540315545849856,My visas are here! #Laos #Vietnam #Cambodia #Thailand The countdown begins...only 19 days ✈️ http://t.co/3HZRngKvjC,Thu Nov 07 19:59:50 +0000 2013,KareBear0922,Not Relevant / Skip
389715,398540321530716160,My prayers go out to the Philippines. #YolandaPH Can we all agree climate change is real now?,Thu Nov 07 19:59:51 +0000 2013,IdealistBiz,Relevant but Other
389715,398540321530716160,My prayers go out to the Philippines. #YolandaPH Can we all agree climate change is real now?,Thu Nov 07 19:59:51 +0000 2013,IdealistBiz,Not Relevant / Skip
389715,398540321530716160,My prayers go out to the Philippines. #YolandaPH Can we all agree climate change is real now?,Thu Nov 07 19:59:51 +0000 2013,IdealistBiz,Not Relevant / Skip
389715,398540321530716160,My prayers go out to the Philippines. #YolandaPH Can we all agree climate change is real now?,Thu Nov 07 19:59:51 +0000 2013,IdealistBiz,Not Relevant / Skip
389715,398540321530716160,My prayers go out to the Philippines. #YolandaPH Can we all agree climate change is real now?,Thu Nov 07 19:59:51 +0000 2013,IdealistBiz,Not Relevant / Skip
389716,398540347250192384,Follow @ExtremeStorms for on the ground updates in Tacloban #YolandaPH #YolandaUpdates,Thu Nov 07 19:59:57 +0000 2013,bambootrees47,Relevant but Other
389716,398540347250192384,Follow @ExtremeStorms for on the ground updates in Tacloban #YolandaPH #YolandaUpdates,Thu Nov 07 19:59:57 +0000 2013,bambootrees47,Relevant but Other
389716,398540347250192384,Follow @ExtremeStorms for on the ground updates in Tacloban #YolandaPH #YolandaUpdates,Thu Nov 07 19:59:57 +0000 2013,bambootrees47,Not Relevant / Skip
389716,398540347250192384,Follow @ExtremeStorms for on the ground updates in Tacloban #YolandaPH #YolandaUpdates,Thu Nov 07 19:59:57 +0000 2013,bambootrees47,Not Relevant / Skip
389716,398540347250192384,Follow @ExtremeStorms for on the ground updates in Tacloban #YolandaPH #YolandaUpdates,Thu Nov 07 19:59:57 +0000 2013,bambootrees47,Not Relevant / Skip
389716,398540347250192384,Follow @ExtremeStorms for on the ground updates in Tacloban #YolandaPH #YolandaUpdates,Thu Nov 07 19:59:57 +0000 2013,bambootrees47,Relevant but Other
389716,398540347250192384,Follow @ExtremeStorms for on the ground updates in Tacloban #YolandaPH #YolandaUpdates,Thu Nov 07 19:59:57 +0000 2013,bambootrees47,Relevant but Other
389717,398540352983797760,Have not been sleeping much. On vigil while mapping while we still have the electricity. #YolandaPH,Thu Nov 07 19:59:59 +0000 2013,habagatcentral,Requests for Help / Needs
389717,398540352983797760,Have not been sleeping much. On vigil while mapping while we still have the electricity. #YolandaPH,Thu Nov 07 19:59:59 +0000 2013,habagatcentral,Relevant but Other
389717,398540352983797760,Have not been sleeping much. On vigil while mapping while we still have the electricity. #YolandaPH,Thu Nov 07 19:59:59 +0000 2013,habagatcentral,Relevant but Other
389717,398540352983797760,Have not been sleeping much. On vigil while mapping while we still have the electricity. #YolandaPH,Thu Nov 07 19:59:59 +0000 2013,habagatcentral,Not Relevant / Skip
389717,398540352983797760,Have not been sleeping much. On vigil while mapping while we still have the electricity. #YolandaPH,Thu Nov 07 19:59:59 +0000 2013,habagatcentral,Not Relevant / Skip
389717,398540352983797760,Have not been sleeping much. On vigil while mapping while we still have the electricity. #YolandaPH,Thu Nov 07 19:59:59 +0000 2013,habagatcentral,Not Relevant / Skip
389717,398540352983797760,Have not been sleeping much. On vigil while mapping while we still have the electricity. #YolandaPH,Thu Nov 07 19:59:59 +0000 2013,habagatcentral,Not Relevant / Skip
389717,398540352983797760,Have not been sleeping much. On vigil while mapping while we still have the electricity. #YolandaPH,Thu Nov 07 19:59:59 +0000 2013,habagatcentral,Not Relevant / Skip
389718,398540370474467328,#askPTV #Capiz #pinoy #philippines We(2)Love(4)You(3)=243 #Mentaphone #Anonym http://t.co/27KWobWG8x,Thu Nov 07 20:00:03 +0000 2013,myvotefactor,Not Relevant / Skip
389718,398540370474467328,#askPTV #Capiz #pinoy #philippines We(2)Love(4)You(3)=243 #Mentaphone #Anonym http://t.co/27KWobWG8x,Thu Nov 07 20:00:03 +0000 2013,myvotefactor,Not Relevant / Skip
389718,398540370474467328,#askPTV #Capiz #pinoy #philippines We(2)Love(4)You(3)=243 #Mentaphone #Anonym http://t.co/27KWobWG8x,Thu Nov 07 20:00:03 +0000 2013,myvotefactor,Not Relevant / Skip
389718,398540370474467328,#askPTV #Capiz #pinoy #philippines We(2)Love(4)You(3)=243 #Mentaphone #Anonym http://t.co/27KWobWG8x,Thu Nov 07 20:00:03 +0000 2013,myvotefactor,Not Relevant / Skip
389718,398540370474467328,#askPTV #Capiz #pinoy #philippines We(2)Love(4)You(3)=243 #Mentaphone #Anonym http://t.co/27KWobWG8x,Thu Nov 07 20:00:03 +0000 2013,myvotefactor,Not Relevant / Skip
389718,398540370474467328,#askPTV #Capiz #pinoy #philippines We(2)Love(4)You(3)=243 #Mentaphone #Anonym http://t.co/27KWobWG8x,Thu Nov 07 20:00:03 +0000 2013,myvotefactor,Not Relevant / Skip
389718,398540370474467328,#askPTV #Capiz #pinoy #philippines We(2)Love(4)You(3)=243 #Mentaphone #Anonym http://t.co/27KWobWG8x,Thu Nov 07 20:00:03 +0000 2013,myvotefactor,Not English
389719,398540378975911936,Knock 'Em Out by Lily Allen — https://t.co/pSKOzxv771,Thu Nov 07 20:00:05 +0000 2013,circusserenade,Not Relevant / Skip
389719,398540378975911936,Knock 'Em Out by Lily Allen — https://t.co/pSKOzxv771,Thu Nov 07 20:00:05 +0000 2013,circusserenade,Not Relevant / Skip
389719,398540378975911936,Knock 'Em Out by Lily Allen — https://t.co/pSKOzxv771,Thu Nov 07 20:00:05 +0000 2013,circusserenade,Not Relevant / Skip
389719,398540378975911936,Knock 'Em Out by Lily Allen — https://t.co/pSKOzxv771,Thu Nov 07 20:00:05 +0000 2013,circusserenade,Not Relevant / Skip
389719,398540378975911936,Knock 'Em Out by Lily Allen — https://t.co/pSKOzxv771,Thu Nov 07 20:00:05 +0000 2013,circusserenade,Not Relevant / Skip
389719,398540378975911936,Knock 'Em Out by Lily Allen — https://t.co/pSKOzxv771,Thu Nov 07 20:00:05 +0000 2013,circusserenade,Not Relevant / Skip
389720,398540393891246080,"#Philippines braces for super typhoon, the year's strongest via @Reuters: http://t.co/ndBGNvdzb6",Thu Nov 07 20:00:09 +0000 2013,AsiaSociety,Relevant but Other
389720,398540393891246080,"#Philippines braces for super typhoon, the year's strongest via @Reuters: http://t.co/ndBGNvdzb6",Thu Nov 07 20:00:09 +0000 2013,AsiaSociety,Not Relevant / Skip
389720,398540393891246080,"#Philippines braces for super typhoon, the year's strongest via @Reuters: http://t.co/ndBGNvdzb6",Thu Nov 07 20:00:09 +0000 2013,AsiaSociety,Not Relevant / Skip
389720,398540393891246080,"#Philippines braces for super typhoon, the year's strongest via @Reuters: http://t.co/ndBGNvdzb6",Thu Nov 07 20:00:09 +0000 2013,AsiaSociety,Not Relevant / Skip
389720,398540393891246080,"#Philippines braces for super typhoon, the year's strongest via @Reuters: http://t.co/ndBGNvdzb6",Thu Nov 07 20:00:09 +0000 2013,AsiaSociety,Not Relevant / Skip
389720,398540393891246080,"#Philippines braces for super typhoon, the year's strongest via @Reuters: http://t.co/ndBGNvdzb6",Thu Nov 07 20:00:09 +0000 2013,AsiaSociety,Not Relevant / Skip
389721,398540437906284544,"RT @reedtimmerTVN: Super #Typhoon #Haiyan now at 190 mph max winds, 905 mb min pressure! to make land fall in #Philippines in 8 hrs! http:/…",Thu Nov 07 20:00:19 +0000 2013,6ftsix_steve,Relevant but Other
389721,398540437906284544,"RT @reedtimmerTVN: Super #Typhoon #Haiyan now at 190 mph max winds, 905 mb min pressure! to make land fall in #Philippines in 8 hrs! http:/…",Thu Nov 07 20:00:19 +0000 2013,6ftsix_steve,Not Relevant / Skip
389721,398540437906284544,"RT @reedtimmerTVN: Super #Typhoon #Haiyan now at 190 mph max winds, 905 mb min pressure! to make land fall in #Philippines in 8 hrs! http:/…",Thu Nov 07 20:00:19 +0000 2013,6ftsix_steve,Not Relevant / Skip
389721,398540437906284544,"RT @reedtimmerTVN: Super #Typhoon #Haiyan now at 190 mph max winds, 905 mb min pressure! to make land fall in #Philippines in 8 hrs! http:/…",Thu Nov 07 20:00:19 +0000 2013,6ftsix_steve,Not Relevant / Skip
389721,398540437906284544,"RT @reedtimmerTVN: Super #Typhoon #Haiyan now at 190 mph max winds, 905 mb min pressure! to make land fall in #Philippines in 8 hrs! http:/…",Thu Nov 07 20:00:19 +0000 2013,6ftsix_steve,Not Relevant / Skip
389721,398540437906284544,"RT @reedtimmerTVN: Super #Typhoon #Haiyan now at 190 mph max winds, 905 mb min pressure! to make land fall in #Philippines in 8 hrs! http:/…",Thu Nov 07 20:00:19 +0000 2013,6ftsix_steve,Relevant but Other
389721,398540437906284544,"RT @reedtimmerTVN: Super #Typhoon #Haiyan now at 190 mph max winds, 905 mb min pressure! to make land fall in #Philippines in 8 hrs! http:/…",Thu Nov 07 20:00:19 +0000 2013,6ftsix_steve,Not Relevant / Skip
389722,398540449968685057,This #Haiyan typhoon is crazy... Looks more like CGI storm http://t.co/gegB4R2BYs,Thu Nov 07 20:00:22 +0000 2013,NickLiljaWx,Relevant but Other
389722,398540449968685057,This #Haiyan typhoon is crazy... Looks more like CGI storm http://t.co/gegB4R2BYs,Thu Nov 07 20:00:22 +0000 2013,NickLiljaWx,Not Relevant / Skip
389722,398540449968685057,This #Haiyan typhoon is crazy... Looks more like CGI storm http://t.co/gegB4R2BYs,Thu Nov 07 20:00:22 +0000 2013,NickLiljaWx,Not Relevant / Skip
389722,398540449968685057,This #Haiyan typhoon is crazy... Looks more like CGI storm http://t.co/gegB4R2BYs,Thu Nov 07 20:00:22 +0000 2013,NickLiljaWx,Not Relevant / Skip
389722,398540449968685057,This #Haiyan typhoon is crazy... Looks more like CGI storm http://t.co/gegB4R2BYs,Thu Nov 07 20:00:22 +0000 2013,NickLiljaWx,Not Relevant / Skip
389722,398540449968685057,This #Haiyan typhoon is crazy... Looks more like CGI storm http://t.co/gegB4R2BYs,Thu Nov 07 20:00:22 +0000 2013,NickLiljaWx,Not Relevant / Skip
389723,398540450316812288,I'm praying for all #LDS missionaries &amp; members in the #Philippines in the path of #supertyphoon #Haiyan #YolandaPH,Thu Nov 07 20:00:22 +0000 2013,riyel27,Requests for Help / Needs
389723,398540450316812288,I'm praying for all #LDS missionaries &amp; members in the #Philippines in the path of #supertyphoon #Haiyan #YolandaPH,Thu Nov 07 20:00:22 +0000 2013,riyel27,Not Relevant / Skip
389723,398540450316812288,I'm praying for all #LDS missionaries &amp; members in the #Philippines in the path of #supertyphoon #Haiyan #YolandaPH,Thu Nov 07 20:00:22 +0000 2013,riyel27,Not Relevant / Skip
389723,398540450316812288,I'm praying for all #LDS missionaries &amp; members in the #Philippines in the path of #supertyphoon #Haiyan #YolandaPH,Thu Nov 07 20:00:22 +0000 2013,riyel27,Not Relevant / Skip
389723,398540450316812288,I'm praying for all #LDS missionaries &amp; members in the #Philippines in the path of #supertyphoon #Haiyan #YolandaPH,Thu Nov 07 20:00:22 +0000 2013,riyel27,Not Relevant / Skip
389723,398540450316812288,I'm praying for all #LDS missionaries &amp; members in the #Philippines in the path of #supertyphoon #Haiyan #YolandaPH,Thu Nov 07 20:00:22 +0000 2013,riyel27,Not Relevant / Skip
389723,398540450316812288,I'm praying for all #LDS missionaries &amp; members in the #Philippines in the path of #supertyphoon #Haiyan #YolandaPH,Thu Nov 07 20:00:22 +0000 2013,riyel27,Relevant but Other
389723,398540450316812288,I'm praying for all #LDS missionaries &amp; members in the #Philippines in the path of #supertyphoon #Haiyan #YolandaPH,Thu Nov 07 20:00:22 +0000 2013,riyel27,Not Relevant / Skip
389724,398540457849794560,"#TRMM rainfall map of Super Typhoon #Haiyan, which is predicted to strike the central Philippines in a few days. http://t.co/08XNLndnO6",Thu Nov 07 20:00:24 +0000 2013,NASA_Rain,Relevant but Other
389724,398540457849794560,"#TRMM rainfall map of Super Typhoon #Haiyan, which is predicted to strike the central Philippines in a few days. http://t.co/08XNLndnO6",Thu Nov 07 20:00:24 +0000 2013,NASA_Rain,Relevant but Other
389724,398540457849794560,"#TRMM rainfall map of Super Typhoon #Haiyan, which is predicted to strike the central Philippines in a few days. http://t.co/08XNLndnO6",Thu Nov 07 20:00:24 +0000 2013,NASA_Rain,Not Relevant / Skip
389724,398540457849794560,"#TRMM rainfall map of Super Typhoon #Haiyan, which is predicted to strike the central Philippines in a few days. http://t.co/08XNLndnO6",Thu Nov 07 20:00:24 +0000 2013,NASA_Rain,Relevant but Other
389724,398540457849794560,"#TRMM rainfall map of Super Typhoon #Haiyan, which is predicted to strike the central Philippines in a few days. http://t.co/08XNLndnO6",Thu Nov 07 20:00:24 +0000 2013,NASA_Rain,Relevant but Other
389725,398540475017084928,RT @DrShepherd2013: Phillipines radar in picture and #haiyan. Feeling very uneasy about this. Prayers offered in advance. http://t.co/jBLo7…,Thu Nov 07 20:00:28 +0000 2013,WXRickard800,Relevant but Other
389725,398540475017084928,RT @DrShepherd2013: Phillipines radar in picture and #haiyan. Feeling very uneasy about this. Prayers offered in advance. http://t.co/jBLo7…,Thu Nov 07 20:00:28 +0000 2013,WXRickard800,Not Relevant / Skip
389725,398540475017084928,RT @DrShepherd2013: Phillipines radar in picture and #haiyan. Feeling very uneasy about this. Prayers offered in advance. http://t.co/jBLo7…,Thu Nov 07 20:00:28 +0000 2013,WXRickard800,Not Relevant / Skip
389725,398540475017084928,RT @DrShepherd2013: Phillipines radar in picture and #haiyan. Feeling very uneasy about this. Prayers offered in advance. http://t.co/jBLo7…,Thu Nov 07 20:00:28 +0000 2013,WXRickard800,Not Relevant / Skip
389725,398540475017084928,RT @DrShepherd2013: Phillipines radar in picture and #haiyan. Feeling very uneasy about this. Prayers offered in advance. http://t.co/jBLo7…,Thu Nov 07 20:00:28 +0000 2013,WXRickard800,Not Relevant / Skip
389725,398540475017084928,RT @DrShepherd2013: Phillipines radar in picture and #haiyan. Feeling very uneasy about this. Prayers offered in advance. http://t.co/jBLo7…,Thu Nov 07 20:00:28 +0000 2013,WXRickard800,Relevant but Other
389726,398540506814500865,Super Typhoon is one of biggest ever observed http://t.co/t8hVPHpI5g #Super #Typhoon #CNN,Thu Nov 07 20:00:36 +0000 2013,NewsmanikUS,Relevant but Other
389726,398540506814500865,Super Typhoon is one of biggest ever observed http://t.co/t8hVPHpI5g #Super #Typhoon #CNN,Thu Nov 07 20:00:36 +0000 2013,NewsmanikUS,Not Relevant / Skip
389726,398540506814500865,Super Typhoon is one of biggest ever observed http://t.co/t8hVPHpI5g #Super #Typhoon #CNN,Thu Nov 07 20:00:36 +0000 2013,NewsmanikUS,Not Relevant / Skip
389726,398540506814500865,Super Typhoon is one of biggest ever observed http://t.co/t8hVPHpI5g #Super #Typhoon #CNN,Thu Nov 07 20:00:36 +0000 2013,NewsmanikUS,Relevant but Other
389726,398540506814500865,Super Typhoon is one of biggest ever observed http://t.co/t8hVPHpI5g #Super #Typhoon #CNN,Thu Nov 07 20:00:36 +0000 2013,NewsmanikUS,Not Relevant / Skip
389726,398540506814500865,Super Typhoon is one of biggest ever observed http://t.co/t8hVPHpI5g #Super #Typhoon #CNN,Thu Nov 07 20:00:36 +0000 2013,NewsmanikUS,Relevant but Other
389726,398540506814500865,Super Typhoon is one of biggest ever observed http://t.co/t8hVPHpI5g #Super #Typhoon #CNN,Thu Nov 07 20:00:36 +0000 2013,NewsmanikUS,Not Relevant / Skip
389726,398540506814500865,Super Typhoon is one of biggest ever observed http://t.co/t8hVPHpI5g #Super #Typhoon #CNN,Thu Nov 07 20:00:36 +0000 2013,NewsmanikUS,Not Relevant / Skip
389726,398540506814500865,Super Typhoon is one of biggest ever observed http://t.co/t8hVPHpI5g #Super #Typhoon #CNN,Thu Nov 07 20:00:36 +0000 2013,NewsmanikUS,Not Relevant / Skip
389727,398540508420907008,"As of 3am, eye of #YolandaPH is located at 90km SE of Guiuan, ES. Still at 225kph near the center, gustiness of... http://t.co/TydalAs4Ht",Thu Nov 07 20:00:36 +0000 2013,BertPadilla,Relevant but Other
389727,398540508420907008,"As of 3am, eye of #YolandaPH is located at 90km SE of Guiuan, ES. Still at 225kph near the center, gustiness of... http://t.co/TydalAs4Ht",Thu Nov 07 20:00:36 +0000 2013,BertPadilla,Relevant but Other
389727,398540508420907008,"As of 3am, eye of #YolandaPH is located at 90km SE of Guiuan, ES. Still at 225kph near the center, gustiness of... http://t.co/TydalAs4Ht",Thu Nov 07 20:00:36 +0000 2013,BertPadilla,Not Relevant / Skip
389727,398540508420907008,"As of 3am, eye of #YolandaPH is located at 90km SE of Guiuan, ES. Still at 225kph near the center, gustiness of... http://t.co/TydalAs4Ht",Thu Nov 07 20:00:36 +0000 2013,BertPadilla,Relevant but Other
389727,398540508420907008,"As of 3am, eye of #YolandaPH is located at 90km SE of Guiuan, ES. Still at 225kph near the center, gustiness of... http://t.co/TydalAs4Ht",Thu Nov 07 20:00:36 +0000 2013,BertPadilla,Relevant but Other
389727,398540508420907008,"As of 3am, eye of #YolandaPH is located at 90km SE of Guiuan, ES. Still at 225kph near the center, gustiness of... http://t.co/TydalAs4Ht",Thu Nov 07 20:00:36 +0000 2013,BertPadilla,Relevant but Other
389727,398540508420907008,"As of 3am, eye of #YolandaPH is located at 90km SE of Guiuan, ES. Still at 225kph near the center, gustiness of... http://t.co/TydalAs4Ht",Thu Nov 07 20:00:36 +0000 2013,BertPadilla,Not Relevant / Skip
389728,398540511935361024,“@ComedyOrTruth: my level of sarcasm has gotten to the point where i don't even know if im kidding or not”,Thu Nov 07 20:00:37 +0000 2013,beatotsdiaz,Not Relevant / Skip
389728,398540511935361024,“@ComedyOrTruth: my level of sarcasm has gotten to the point where i don't even know if im kidding or not”,Thu Nov 07 20:00:37 +0000 2013,beatotsdiaz,Not Relevant / Skip
389728,398540511935361024,“@ComedyOrTruth: my level of sarcasm has gotten to the point where i don't even know if im kidding or not”,Thu Nov 07 20:00:37 +0000 2013,beatotsdiaz,Not Relevant / Skip
389728,398540511935361024,“@ComedyOrTruth: my level of sarcasm has gotten to the point where i don't even know if im kidding or not”,Thu Nov 07 20:00:37 +0000 2013,beatotsdiaz,Not Relevant / Skip
389728,398540511935361024,“@ComedyOrTruth: my level of sarcasm has gotten to the point where i don't even know if im kidding or not”,Thu Nov 07 20:00:37 +0000 2013,beatotsdiaz,Not Relevant / Skip
